,Links,Company,Job Title,Rating,Date Posted ago
323,https://in.indeed.com/rc/clk?jk=bf7ed11f46051538&fccid=d35c329d64bd5205&vjs=3,Illumine Knowledge Resources,Knowledge Analyst,0,  30+  
324,https://in.indeed.com/rc/clk?jk=8777aa2022a2ab49&fccid=78b4105d123fc908&vjs=3,LRI Invest S.A.,ESG Senior Analyst,0,  30+  
325,https://in.indeed.com/rc/clk?jk=906e7f3830c9814e&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,Manager / Senior Manager - Data Analyst (Fraud Analytics) - Technology,3.8,14
326,https://in.indeed.com/company/Annalect-India/jobs/Business-Intelligence-Analyst-394659275805c2c9?fccid=b2c821ddbffbb004&vjs=3,Annalect India,Power BI Analyst,3.8,7
327,https://in.indeed.com/rc/clk?jk=164312ac2ba7bea8&fccid=cb6a64d99465ef02&vjs=3,Jobs for Humanity,Digital Transformation Analyst I,0,  30+  
328,https://in.indeed.com/rc/clk?jk=f845ea857b9ccaac&fccid=2991547aff717aed&vjs=3,Kroll,"Analyst, Commercial Operations (Powerpoint)",3.5,  30+  
329,https://in.indeed.com/rc/clk?jk=3f64a65064d372b8&fccid=2fbfea49fcab4244&vjs=3,Engagely.ai,Business Analyst,0,  30+  
330,https://in.indeed.com/rc/clk?jk=57d60b798c470501&fccid=3ec60d46cb3714f9&vjs=3,Guidepoint,"Senior Analyst, IME- EMEA (Insights)",0,2
331,https://in.indeed.com/rc/clk?jk=0341f94e2f4a9cd5&fccid=2dd390c3a48a7ed0&vjs=3,KPMG,Manager / Senior Consultant / Consultant/Associate Consultant/Analyst,3.9,  30+  
332,https://in.indeed.com/rc/clk?jk=0d8c402495ca5aec&fccid=a0513c06e1d3b775&vjs=3,PineBridge Investments,Performance & Data Analyst,0,  30+  
333,https://in.indeed.com/rc/clk?jk=a25f3449562f458e&fccid=01e93d5078505c2e&vjs=3,Talent Leads HR Solutions,Technical Analyst Mumbai,0,  30+  
334,https://in.indeed.com/rc/clk?jk=040dbdf5910dfa99&fccid=66530c16c7ccb793&vjs=3,GXO Logistics,"Analyst/Senior Analyst, Pricing",0,  30+  
335,https://in.indeed.com/rc/clk?jk=95c0af2a44942d78&fccid=01e93d5078505c2e&vjs=3,Talent Leads HR Solutions,"Research Analyst (Research and Portfolio Management Services ), Bangalore/Mumbai",0,  30+  
336,https://in.indeed.com/rc/clk?jk=d8c7959bbbeecc9d&fccid=d0187cd2ab8e457e&vjs=3,Recruise India Consulting Pvt Ltd,2200_ Senior Analyst - Inv Performance & Risk,0,  30+  
337,https://in.indeed.com/rc/clk?jk=c46e6814d237d370&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Analytics Advisory Senior Analyst - Data Visualization,4,  30+  
338,https://in.indeed.com/rc/clk?jk=9e65f1c9b4b18ca5&fccid=ce80ed4e75722d68&vjs=3,East India Securities,Financial Market Analyst,0,  30+  
339,https://in.indeed.com/rc/clk?jk=0f987de85ab054cb&fccid=9e215d88a6b33622&vjs=3,Deloitte,Financial Advisory - Forensic & Disputes - Manager - Data Analytics - Mumbai / Delhi,3.9,14
340,https://in.indeed.com/company/Seertech-Systems/jobs/Vice-President-9d2cba1011bf0e33?fccid=16cc6876f6809c29&vjs=3,Seertech Systems,VP Data Analytics,0,1
341,https://in.indeed.com/rc/clk?jk=54b114ed4c38b725&fccid=663ece44ae074b32&vjs=3,TransUnion,Manager Data Science & Analytics - Modeling,3.8,  30+  
342,https://in.indeed.com/rc/clk?jk=ce7f3819baf511cb&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Risk Operations Intmd Analyst C-11,3.9,  30+  
343,https://in.indeed.com/rc/clk?jk=79827d7187cecbc7&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Analytics Senior Analyst - Marketing and Customer Analytics,4,  30+  
344,https://in.indeed.com/rc/clk?jk=db8e1cd10c938d4d&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Insurance and Annuity Sales support-Analyst,4.1,2
345,https://in.indeed.com/rc/clk?jk=4ac2e76ced57a596&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Finance Reporting Intermediate Analyst,3.9,  30+  
346,https://in.indeed.com/rc/clk?jk=db8e1cd10c938d4d&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Insurance and Annuity Sales support-Analyst,4.1,2
347,https://in.indeed.com/rc/clk?jk=6156340765138c36&fccid=c15e58c229888ed7&vjs=3,Institutional Shareholder Services,Control & Audit Team Junior Analyst,3.4,17
348,https://in.indeed.com/rc/clk?jk=b67ca542cb666e22&fccid=ceef42c635638fb6&vjs=3,Mantras2Success consultants,Business Data Analytics,0,  30+  
349,https://in.indeed.com/rc/clk?jk=62b9a20ecc71fae2&fccid=fa0ca3b638673d62&vjs=3,Dun & Bradstreet,Data Operation Analyst 1,3.7,  30+  
350,https://in.indeed.com/rc/clk?jk=07921650fe280e48&fccid=06206ab329e0eb22&vjs=3,Risk Solutions,Business Analyst,3.9,6
351,https://in.indeed.com/rc/clk?jk=c09fb41db09d662d&fccid=d9162e48c444e6e3&vjs=3,Colgate-Palmolive,Sr. Analyst - Business Analytics,4.3,22
352,https://in.indeed.com/rc/clk?jk=2dbab57de41c713e&fccid=14e7391c55beeb80&vjs=3,Maersk,Sr. Business Analyst,4.1,  30+  
353,https://in.indeed.com/rc/clk?jk=126e620201485ab2&fccid=6cf2da6cb54c78f7&vjs=3,d’Amico Ship Ishima India,Fleet Performance Analyst,4.5,  30+  
354,https://in.indeed.com/rc/clk?jk=f7fbc2fa84ccc88d&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Tax Information Reporting Analyst - Evergreen,3.9,  30+  
355,https://in.indeed.com/rc/clk?jk=df5b132f86ff7570&fccid=c3d81c8ef8e05946&vjs=3,Dolat Capital,Quantitative Research Analyst,2.7,  30+  
356,https://in.indeed.com/rc/clk?jk=42f46159ffaf89dc&fccid=3095e1b2ada9dd27&vjs=3,Paktolus,Business Process Analyst,0,  30+  
357,https://in.indeed.com/rc/clk?jk=89a31a876212cb62&fccid=8ec39a7487d00fe9&vjs=3,BridgeLoyalty,Market Research Analyst,0,  30+  
358,https://in.indeed.com/rc/clk?jk=b7c065cac79f196b&fccid=fa9d27e97718e97b&vjs=3,Newfold Digital,Analyst - Abuse Mitigation and Compliance,3.4,22
359,https://in.indeed.com/rc/clk?jk=093a2531765ae6ab&fccid=3c6c62c1f9964388&vjs=3,Black & Veatch,"Sr Analyst, Consulting",3.8,  30+  
360,https://in.indeed.com/company/AMSYS-Innovative-Solutions/jobs/Security-Analyst-2fa8edc558a0bdc7?fccid=97bf85cbc2308a79&vjs=3,Amsys Innovative Solutions,Security Analyst,0,11
361,https://in.indeed.com/rc/clk?jk=c3e24f6bde5659c9&fccid=b79ad6f5645e2eb8&vjs=3,Fedbank Financial Services Limited,Business Intelligence Analyst,0,  30+  
362,https://in.indeed.com/rc/clk?jk=c81d10b7410e8374&fccid=dde829330d2bb7f2&vjs=3,Ratnabhumi,Quality Analyst,0,  30+  
363,https://in.indeed.com/rc/clk?jk=8f198af5cea0f7ad&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Service Business Intelligence & Analytics Analyst,3.9,21
364,https://in.indeed.com/rc/clk?jk=b02d08e3a36f8806&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Senior Analyst-Digital Marketing (Content Management),4,  30+  
365,https://in.indeed.com/rc/clk?jk=04eeb6a8eb392afa&fccid=4bb92cd30d8c6d42&vjs=3,Schbang Digital Solutions,Data Analyst,0,  30+  
366,https://in.indeed.com/rc/clk?jk=522d9b42e898464c&fccid=acfb0b086b8f975d&vjs=3,Morningstar,Senior Data Research Analyst,3.9,  30+  
367,https://in.indeed.com/rc/clk?jk=55ade3a2a93a4ea0&fccid=3bcf7eb192e678e4&vjs=3,General Mills,GIC - Consumer & Market Intelligence - Analyst,3.9,  30+  
368,https://in.indeed.com/rc/clk?jk=5aab11be41c83ec0&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Support Analyst - TAM,3.9,  30+  
369,https://in.indeed.com/company/Optim-hire/jobs/Business-Analyst-9c04992457e24fe9?fccid=f6fe9192702d0d26&vjs=3,Optim hire,Techno Business Analyst,3.1,1
370,https://in.indeed.com/rc/clk?jk=21f60951eb6a6d00&fccid=2991547aff717aed&vjs=3,Kroll,"Analyst, Commercial Operations",3.5,  30+  
371,https://in.indeed.com/rc/clk?jk=33da781006a4e457&fccid=a7e47ee66fd9c51b&vjs=3,DC Consultants,Asst. Manager MIS and Data Analysis,0,  30+  
372,https://in.indeed.com/rc/clk?jk=0701a0c0bb72ee7b&fccid=c15bdcceb5ed3780&vjs=3,NEWJ,Sr. Data Analyst,0,  30+  
373,https://in.indeed.com/rc/clk?jk=5a7f7ea8ed314751&fccid=c15e58c229888ed7&vjs=3,Institutional Shareholder Services,"Senior Data Quality Analyst with Python or R, SQL",3.4,  30+  
374,https://in.indeed.com/rc/clk?jk=59ef6e6576a20c60&fccid=a98773cd998c1e83&vjs=3,REDMANGO ANALYTICS,Jr. Business Analyst,3.5,  30+  
375,https://in.indeed.com/rc/clk?jk=fb29c5a11d24432c&fccid=b79ad6f5645e2eb8&vjs=3,Fedbank Financial Services Limited,Data Analyst - Business Excellence Unit,0,  30+  
376,https://in.indeed.com/rc/clk?jk=42c4c73d88e2ca52&fccid=bdb6ed382ffe4a54&vjs=3,Token Metrics,Crypto Quantitative Analyst,0,  30+  
377,https://in.indeed.com/rc/clk?jk=38db762f545b0749&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Bus Process Delivery Analyst-Campaign Management,4,13
378,https://in.indeed.com/rc/clk?jk=faf5a6e2d0d29558&fccid=58c732f14833248a&vjs=3,BlackRock,"Aladdin Business, Client Service, Analyst",3.8,13
379,https://in.indeed.com/rc/clk?jk=530bf81d51e585c5&fccid=ff9e373e18785303&vjs=3,Daniel J. Edelman Holdings,Senior Analyst (Research),0,  30+  
380,https://in.indeed.com/rc/clk?jk=533c1225994480d3&fccid=bea74927fd353048&vjs=3,Numerix,Business Operation Analyst,0,  30+  
381,https://in.indeed.com/rc/clk?jk=90a346f25b119a41&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,Client Implementation Specialist - Analyst,3.8,  30+  
382,https://in.indeed.com/rc/clk?jk=9dcc24eb159afa5a&fccid=c15e58c229888ed7&vjs=3,Institutional Shareholder Services,Corporate GHG Management Analyst,3.4,  30+  
383,https://in.indeed.com/rc/clk?jk=648b9e9df07275bf&fccid=1544766d4c2915b0&vjs=3,EY,Analyst - Business Consulting Risk - FS - Internal Audit - Mumbai,3.9,  30+  
384,https://in.indeed.com/rc/clk?jk=660b6cb9736cfdd2&fccid=4be57509a4916871&vjs=3,TTEC,Associate Reporting Analyst,3.4,  30+  
385,https://in.indeed.com/rc/clk?jk=0de0e4d2cc823a1b&fccid=dd616958bd9ddc12&vjs=3,Bazaar 24×7,Business Analyst,0,  30+  
386,https://in.indeed.com/rc/clk?jk=b047dce259cc4718&fccid=b0489075bfb8f06f&vjs=3,Mouthshut,Technical Analysts - Trainee,3,  30+  
387,https://in.indeed.com/rc/clk?jk=90598f4e8c5eda25&fccid=f1d9bc3b339684dc&vjs=3,Axis My India,Market Research Analyst,3.1,  30+  
388,https://in.indeed.com/rc/clk?jk=378229613705d944&fccid=ad8c46c2f21556d8&vjs=3,Enlighta,Contract Data Analyst,4,  30+  
389,https://in.indeed.com/rc/clk?jk=becbe2fb9a932048&fccid=77087bd1709a8148&vjs=3,Michael Page,Fintech - Head of Business Intelligence - Mumbai,3.7,  30+  
390,https://in.indeed.com/rc/clk?jk=f26226d584dbb67f&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Sr Analyst - SC Analytics - Demand,3.9,8
391,https://in.indeed.com/rc/clk?jk=becbe2fb9a932048&fccid=77087bd1709a8148&vjs=3,Michael Page,Fintech - Head of Business Intelligence - Mumbai,3.7,  30+  
392,https://in.indeed.com/rc/clk?jk=d92c9db8ce6318f5&fccid=1392500f835bba92&vjs=3,BNP Paribas,Business Analyst- Axiom Regulatory Reporting,3.9,  30+  
393,https://in.indeed.com/rc/clk?jk=54d4f26650b80ba6&fccid=13fc80c542c6664f&vjs=3,Pureplay Skin Sciences (India),Lead - Business Analyst,0,  30+  
394,https://in.indeed.com/rc/clk?jk=90f8a5d796fdc781&fccid=5664e8dc498ca74b&vjs=3,Linedata Services,Senior Analyst - Advisory,0,  30+  
395,https://in.indeed.com/rc/clk?jk=0e373b3e8cfb9600&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Program & Project Mgmt Senior Analyst-Digital Marketing,4,2
396,https://in.indeed.com/rc/clk?jk=3ee5580eab2c6cbe&fccid=c846634404f54518&vjs=3,CSB Bank,Business Analyst (Location : Mumbai),3.7,  30+  
397,https://in.indeed.com/rc/clk?jk=f627b29b7a12de90&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Securities & Derivatives Settlement Analyst,3.9,15
398,https://in.indeed.com/rc/clk?jk=95032e4b05195483&fccid=ee5ba787b9f4e31a&vjs=3,TIAA,Senior Associate - Data Analyst,3.7,13
399,https://in.indeed.com/company/StaffR-Consultancy/jobs/Senior-Data-Analyst-e5b2cd77a64cce30?fccid=3fda8075abc361e7&vjs=3,StaffR Consultancy,Senior Data Analyst,0,3
400,https://in.indeed.com/rc/clk?jk=894a4ce7880e5cac&fccid=77087bd1709a8148&vjs=3,Michael Page,Quality Analyst,3.7,  30+  
401,https://in.indeed.com/rc/clk?jk=a0cbd25774e5b6bf&fccid=3bdc2177cd9b3ed2&vjs=3,Sea and Beyond,Research Analyst,0,  30+  
402,https://in.indeed.com/rc/clk?jk=8172921dde22e563&fccid=c846634404f54518&vjs=3,CSB Bank,Head - Data & Analytics (Location : Mumbai),3.7,  30+  
403,https://in.indeed.com/rc/clk?jk=043439098e7462ce&fccid=f1d9bc3b339684dc&vjs=3,Axis My India,Data Analytics Manager,3.1,  30+  
404,https://in.indeed.com/rc/clk?jk=a477fd73da8bbfa1&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Program & Project Mgmt Analyst-Digital Marketing and Campaigns,4,10
405,https://in.indeed.com/company/Investacc-Insurance-Brokers-Pvt.-Ltd./jobs/Business-Intelligence-Developer-bb76d43f24db7ab5?fccid=97c34ed928bc9bc0&vjs=3,Investacc Insurance Brokers Pvt. Ltd.,Business Intelligence Developer,0,3
406,https://in.indeed.com/rc/clk?jk=7a9809ef17669420&fccid=8a2c75eb9afbe1fe&vjs=3,British Asian Trust,Social Finance Analyst,0,  30+  
407,https://in.indeed.com/rc/clk?jk=b047dce259cc4718&fccid=b0489075bfb8f06f&vjs=3,Mouthshut,Technical Analysts - Trainee,3,  30+  
408,https://in.indeed.com/rc/clk?jk=9160f9c65b3c7020&fccid=1c76c3a36f6c7557&vjs=3,UBS,Market Risk Reporting & Analysis Specialist,3.8,  30+  
409,https://in.indeed.com/rc/clk?jk=75f1c1b9bd59f8bd&fccid=aaa4975a49bffcf9&vjs=3,Ascentrik,Research Analyst,0,  30+  
410,https://in.indeed.com/rc/clk?jk=b5ff1488e26badbb&fccid=7fb3a97cd6e79b0f&vjs=3,Travelex,Sr Analyst Compliance & Risk,3.4,  30+  
411,https://in.indeed.com/rc/clk?jk=5ed4f074cae0c982&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Business Analyst - Sales Strategy & Intelligence,3.9,15
412,https://in.indeed.com/rc/clk?jk=c2ee7d1b79907122&fccid=39db4225436c86bc&vjs=3,Kotak Mahindra,Management Trainee-PERSONAL LOANS-BIU (Business Intelligence Unit),3.9,  30+  
413,https://in.indeed.com/rc/clk?jk=80999dd735572cae&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,IPB DCO: Divisional Risk and Control Analyst,3.8,  30+  
414,https://in.indeed.com/rc/clk?jk=2d194f8106780644&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Securities Services Product Development - Financial and Regulatory Reporting Analyst,4.1,14
415,https://in.indeed.com/rc/clk?jk=b4d1012d27467ccd&fccid=d75140813ccd2b6f&vjs=3,Homeville,Business Analyst,0,  30+  
416,https://in.indeed.com/rc/clk?jk=a0cbd25774e5b6bf&fccid=3bdc2177cd9b3ed2&vjs=3,Sea and Beyond,Research Analyst,0,  30+  
417,https://in.indeed.com/rc/clk?jk=8dbab74e310daf38&fccid=4cbd034d9bb4f144&vjs=3,Focas,Vessel Performance Analyst,0,16
418,https://in.indeed.com/rc/clk?jk=58d7af15cda9f8b8&fccid=c8f741e71d32b091&vjs=3,Disprz,Business Analyst / Sr. Business Analyst,0,  30+  
419,https://in.indeed.com/company/Seertech-Systems/jobs/Vice-President-9d2cba1011bf0e33?fccid=16cc6876f6809c29&vjs=3,Seertech Systems,VP Data Analytics,0,1
420,https://in.indeed.com/rc/clk?jk=78448f20d821d8d4&fccid=ef605f5a9dbc50cc&vjs=3,Oil Field Instrumentation (India),ADVANCED GAS ANALYST,3.8,  30+  
421,https://in.indeed.com/rc/clk?jk=3fd5286f12f33996&fccid=f8b265243da9f9d7&vjs=3,Randstad,data analytics - lead,3.7,1
422,https://in.indeed.com/rc/clk?jk=45a5bb24fe229e90&fccid=dd616958bd9ddc12&vjs=3,Claidroid,ServiceNow Business Analyst,0,  30+  
423,https://in.indeed.com/rc/clk?jk=3c9ccae3179415ec&fccid=1139b0b61e2fe434&vjs=3,RiverForest Connections Private Limited,Data Analyst(Thematic Research)- Large Private Bank,0,28
424,https://in.indeed.com/rc/clk?jk=8d73e24c840e4e00&fccid=3bcf7eb192e678e4&vjs=3,General Mills,"Senior Finance Analyst, Reporting & Analytics Global Process Lead",3.9,  30+  
425,https://in.indeed.com/rc/clk?jk=01e38aee75bb546b&fccid=97299926ef79b544&vjs=3,Tech Mahindra Business Services,Manager - BI & Analytics,3.7,  30+  
426,https://in.indeed.com/rc/clk?jk=8f198af5cea0f7ad&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Service Business Intelligence & Analytics Analyst,3.9,21
427,https://in.indeed.com/rc/clk?jk=697884a356fc7d6b&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,"Senior Auditor, AVP - Data Analytics (Python/SQL)",3.9,  30+  
428,https://in.indeed.com/rc/clk?jk=533c1225994480d3&fccid=bea74927fd353048&vjs=3,Numerix,Business Operation Analyst,0,  30+  
429,https://in.indeed.com/rc/clk?jk=cf15e6ef2da2713c&fccid=2e75f29e0007f5a0&vjs=3,Trafigura,Analyst - FX Risk Management,3.7,  30+  
430,https://in.indeed.com/rc/clk?jk=00e755537d008f7c&fccid=87c08f0984b02c4c&vjs=3,International Flavors & Fragrances,Consumer Insight Analyst,3.7,  30+  
431,https://in.indeed.com/rc/clk?jk=fd197be2fccc3b11&fccid=dd06407c21f5e0d0&vjs=3,Sundyne ITS,Sr. BI Analyst,0,  30+  
432,https://in.indeed.com/rc/clk?jk=fccc68bfc835c0ab&fccid=d9162e48c444e6e3&vjs=3,Colgate-Palmolive,Associate Analyst I/II - Supply Chain Finance,4.3,  30+  
433,https://in.indeed.com/company/Annalect-India/jobs/Business-Intelligence-Analyst-394659275805c2c9?fccid=b2c821ddbffbb004&vjs=3,Annalect India,Power BI Analyst,3.8,7
434,https://in.indeed.com/rc/clk?jk=3f664a92ffb2d382&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Risk Scoring Model Analyst II- C10,3.9,13
435,https://in.indeed.com/rc/clk?jk=1613cafa7a89f9a8&fccid=69c0c1c5fb7b1cf2&vjs=3,Drip Capital,Senior Risk Analyst,3.3,22
436,https://in.indeed.com/rc/clk?jk=70af6cf2706cb125&fccid=63ce320937171b5d&vjs=3,Skillventory,Business Analyst - SFDC CRM,4.4,  30+  
437,https://in.indeed.com/rc/clk?jk=e792e7f558228a7b&fccid=4553efed9e44e76d&vjs=3,Eka Finance,Statistical Arbitrage Quant Researchers / Mumbai,0,13
438,https://in.indeed.com/rc/clk?jk=8006be6a8da9cfc9&fccid=db1582c344bff845&vjs=3,Cathay Pacific,Digital Sales Analyst,3.9,10
439,https://in.indeed.com/rc/clk?jk=0edff122632bcbdb&fccid=d46039b952140fd4&vjs=3,MMC Corporate,Senior IT Quality Assurance Analyst,3.7,  30+  
440,https://in.indeed.com/rc/clk?jk=73de2ef2c64e63c6&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Sr Analyst - Demand Analytics,3.9,15
441,https://in.indeed.com/rc/clk?jk=5aab11be41c83ec0&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Support Analyst - TAM,3.9,  30+  
442,https://in.indeed.com/rc/clk?jk=8b13796676bcd2cc&fccid=e932e178c92b46f5&vjs=3,YouGov,Senior Analyst - Quality Assurance,0,  30+  
443,https://in.indeed.com/company/right-staff/jobs/Data-Analyst-4ef3c58767971d33?fccid=ba29c6ef92ec2e1b&vjs=3,RIGHT STAFF,Vacancy for Data Analyst (Oversea Recuriter) at Mumbai Central,0,6
444,https://in.indeed.com/rc/clk?jk=20e94794d8d07832&fccid=392759fa04c1639c&vjs=3,Forbes Advisor,Senior Data Research Analyst,0,  30+  
445,https://in.indeed.com/rc/clk?jk=189bd14cdc4d1623&fccid=afe30394bfba1470&vjs=3,Genpact,Business Analyst Regulatory Reporting,3.8,  30+  
446,https://in.indeed.com/rc/clk?jk=dac46ad026b3dd98&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Asset Management - Quantitative Analyst - Associate,4.1,28
447,https://in.indeed.com/rc/clk?jk=d5aa268568471e3e&fccid=b0fa02fbf472ff68&vjs=3,Adfactors PR,Social Media & Search Analyst,4.1,  30+  
448,https://in.indeed.com/rc/clk?jk=fda172247f560f5c&fccid=2e75f29e0007f5a0&vjs=3,Trafigura,Analyst - Indirect Tax,3.7,  30+  
449,https://in.indeed.com/rc/clk?jk=043439098e7462ce&fccid=f1d9bc3b339684dc&vjs=3,Axis My India,Data Analytics Manager,3.1,  30+  
450,https://in.indeed.com/rc/clk?jk=e8d4a5be2bb1b6bf&fccid=1825694ec803be7a&vjs=3,Reliance Industries,Sr. Technologist - Process Data Analytics,4.1,1
451,https://in.indeed.com/rc/clk?jk=043439098e7462ce&fccid=f1d9bc3b339684dc&vjs=3,Axis My India,Data Analytics Manager,3.1,  30+  
452,https://in.indeed.com/rc/clk?jk=faf5a6e2d0d29558&fccid=58c732f14833248a&vjs=3,BlackRock,"Aladdin Business, Client Service, Analyst",3.8,13
453,https://in.indeed.com/rc/clk?jk=624702882462fbf9&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Digital Mktg Advisory Analyst-Digital Marketing and Campaigns,4,23
454,https://in.indeed.com/company/Investacc-Insurance-Brokers-Pvt.-Ltd./jobs/Business-Intelligence-Developer-bb76d43f24db7ab5?fccid=97c34ed928bc9bc0&vjs=3,Investacc Insurance Brokers Pvt. Ltd.,Business Intelligence Developer,0,3
455,https://in.indeed.com/rc/clk?jk=631d463bd6b83629&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,MicroStrategy Business Intelligence Application Developer,4,  30+  
456,https://in.indeed.com/rc/clk?jk=e5c4e406cf5d6be1&fccid=3ec60d46cb3714f9&vjs=3,Guidepoint,"Senior Analyst, FinTech - Insights US",0,  30+  
457,https://in.indeed.com/rc/clk?jk=bf10126a06d7b85c&fccid=ee5ba787b9f4e31a&vjs=3,TIAA,Analyst – Operational Risk Analyst,3.7,  30+  
458,https://in.indeed.com/rc/clk?jk=729234bd59863474&fccid=ceef42c635638fb6&vjs=3,Mantras2Success consultants,SEO Analyst,0,  30+  
459,https://in.indeed.com/rc/clk?jk=86e99babe6f7e8fa&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Bus Process Delivery Senior Analyst-Transaction risk management,4,  30+  
460,https://in.indeed.com/rc/clk?jk=cd06264338e1d5a6&fccid=01e93d5078505c2e&vjs=3,Talent Leads HR Solutions,Risk Analyst,0,  30+  
461,https://in.indeed.com/rc/clk?jk=d3b3fafa21f6f981&fccid=a1f7898b68f54ceb&vjs=3,Tata Play Fiber,Lead IT Business Analyst & Project Management,0,  30+  
462,https://in.indeed.com/rc/clk?jk=bc653f176e6f0fe2&fccid=5938580c9c7de4d3&vjs=3,LyondellBasell Industries,Senior Data Product Analyst - F&A,3.7,7
463,https://in.indeed.com/rc/clk?jk=223284370fc08253&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Credit Risk Middle Office (CRMO) Analyst,4.1,24
464,https://in.indeed.com/rc/clk?jk=dce9387f0655a684&fccid=d310d808e2506298&vjs=3,ULJK Financial Services,Equity Research Analyst,3,  30+  
465,https://in.indeed.com/rc/clk?jk=706b56948547c752&fccid=58379fe567eb4b18&vjs=3,Predoole Analytics,Business Analyst,0,  30+  
466,https://in.indeed.com/rc/clk?jk=afca1de925f66acf&fccid=be66f104390e3a00&vjs=3,truejobsindia,MIS Analyst,0,3
467,https://in.indeed.com/rc/clk?jk=cd6cd0e1d4cc1f12&fccid=dc86b41d5cdf3527&vjs=3,"Medpace, Inc.",SAS Programmer / Statistical Analyst,0,  30+  
468,https://in.indeed.com/rc/clk?jk=364b4e45ca1cf84d&fccid=8ec5dcef1e43798c&vjs=3,PERSOLKELLY India,ITSM Data Analytics,0,16
469,https://in.indeed.com/company/Right--Tic/jobs/Researcher-b6d477e856df894e?fccid=97c2155349211486&vjs=3,Right-Tic,Research Head ( Quantitative & Fundamental Research),0,3
470,https://in.indeed.com/rc/clk?jk=b1bd9265311f5807&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.","Quant Analytics Associate, Model Risk Governance & Review (MRGR)",4.1,18
471,https://in.indeed.com/rc/clk?jk=c2ce572390bd4617&fccid=8aeab46ab76a9246&vjs=3,IRIS Business Services,Business Analyst,3.7,  30+  
472,https://in.indeed.com/rc/clk?jk=7088594dfef60b80&fccid=998eb3a2dcb2ffd7&vjs=3,Sequretek,Malware Analyst,0,  30+  
473,https://in.indeed.com/rc/clk?jk=4873759fc7eba82e&fccid=0f9f01a3bc6422b1&vjs=3,PEOCIT Technologies,RPA Business Analyst,0,  30+  
474,https://in.indeed.com/rc/clk?jk=9de8e025439b0e18&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,Associate - Data Governance Analyst - Investment Management (Parametric),3.8,  30+  
475,https://in.indeed.com/rc/clk?jk=6c45be5675ba171f&fccid=b19e922a93ccea8a&vjs=3,Depth Consultancy Services,Business Intelligence Consultant,0,  30+  
476,https://in.indeed.com/rc/clk?jk=dcea337ee64dff90&fccid=ddd05e6526810805&vjs=3,DigiChefs,Sr. Performance Marketing Analyst,0,  30+  
477,https://in.indeed.com/rc/clk?jk=20c70dab2f1ce396&fccid=4fd83253433e0d24&vjs=3,Busisol Sourcing,Sr.Data Analyst,0,  30+  
478,https://in.indeed.com/rc/clk?jk=184cbebbb219124a&fccid=ca05596b18b9bd0e&vjs=3,Leinex Consulting,Business Analyst (BFSI) - BIG IT MNC,0,21
479,https://in.indeed.com/rc/clk?jk=b1cea7d7daaf8875&fccid=ce80ed4e75722d68&vjs=3,East India Securities,Senior Quant Researcher,0,  30+  
480,https://in.indeed.com/company/Sanjivani-Paranteral-Ltd/jobs/Business-Analyst-17c0ad5ce2e24f12?fccid=b090e31af31aa5dd&vjs=3,Sanjivani Paranteral LTD,Business Analyst,0,3
481,https://in.indeed.com/rc/clk?jk=cbf2ae13f5d600a6&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Sr. Analyst - Supply Chain,3.9,  30+  
